"","TICKER_LIST","last_trade_price"
"3414","AMLP","35.2"
"3415","AMMJ","0.1044"
"3416","AMNA","34.8644"
"3417","AMNB","39.1"
"3418","AMND","35.9179"
"3419","AMOM","38.5601"
"3420","AMOT","42.97"
"3421","AMOV","18.29"
"3422","AMPE","1.61"
"3423","AMPG","4.48"
"3424","AMPH","20.08"
"3425","AMPI","9.75"
"3426","AMPL","83.68"
"3427","AMPY","3.51"
"3428","AMRC","97.5"
"3429","AMRK","71.96"
"3430","AMRN","4.09"
"3431","AMRS","14.09"
"3432","AMRX","5.14"
"3433","AMSC","17.65"
"3434","AMSF","62.92"
"3435","AMST","1.655"
"3436","AMTB","29.05"
"3437","AMTI","23.57"
"3438","AMTR","41.983"
"3439","AMTX","22.26"
"3440","AMUB","12.0121"
"3441","AMWD","75.2"
"3442","AMWL","9.25"
"3443","AMYT","11.85"
"3444","AMZA","27.55"
"3445","AMZN","3518.99"
"3446","ANAB","37.06"
"3447","ANAC","9.74"
"3448","ANAT","189.25"
"3449","ANDE","37.42"
"3450","ANEB","6.98"
"3451","ANET","530.54"
"3452","ANEW","46.919"
"3453","ANGI","10.87"
"3454","ANGL","33.35"
"3455","ANGN","4.78"
"3456","ANGO","30.97"
"3457","ANIK","45.03"
"3458","ANIP","50.02"
"3459","ANIX","4.98"
"3460","ANNX","15.51"
"3461","ANPC","2.49"
"3462","ANSS","406.69"
"3463","ANTE","2.29"
"3464","ANTH","0"
"3465","ANTM","422.06"
"3466","ANVS","36.36"
"3467","ANZU","9.77"
"3468","AOMR","18.42"
"3469","AOSL","42.56"
"3470","AOUT","23.49"
"3471","AOXG","0.003"
"3472","APAC","10.01"
"3473","APAM","50.37"
"3474","APDN","5.75"
"3475","APEI","26.26"
"3476","APEN","9.33"
"3477","APGB","9.76"
"3478","APLE","16.67"
"3479","APLS","34.15"
"3480","APLT","15.82"
"3481","APMI","9.68"
"3482","APOG","48.02"
"3483","APPF","135.01"
"3484","APPH","5.54"
"3485","APPN","90.73"
"3486","APPS","70.53"
"3487","APRE","5.04"
"3488","APRN","9.32"
"3489","APRZ","28.0567"
"3490","APSG","9.83"
"3491","APTM","9.67"
"3492","APTO","2.44"
"3493","APTS","13.15"
"3494","APTV","175.03"
"3495","APTX","2.36"
"3496","APVO","16.57"
"3497","APWC","3.02"
"3498","APXH","9.733"
"3499","APYX","15.13"
"3500","AQMS","1.89"
"3501","AQNA","27.79"
"3502","AQNB","27.93"
"3503","AQNU","47.82"
"3504","AQST","5.8"
"3505","AQUA","43.07"
"3506","AQWA","17.19"
"3507","ARAV","3.95"
"3508","ARAY","5.61"
"3509","ARBE","11.2"
"3510","ARBG","9.79"
"3511","ARBK","17.49"
"3512","ARCB","110.01"
"3513","ARCC","21"
"3514","ARCE","16.56"
"3515","ARCH","90.89"
"3516","ARCM","99.94"
"3517","ARCO","4.83"
"3518","ARCT","37.4"
"3519","ARCW","0.98"
"3520","ARDC","16.15"
"3521","ARDS","3.23"
"3522","ARDX","1.2"
"3523","AREC","2.26"
"3524","ARES","85.66"
"3525","ARGD","25.9873"
"3526","ARGO","59.48"
"3527","ARGT","34.94"
"3528","ARGX","320.92"
"3529","ARHS","12.21"
"3530","ARIS","13.51"
"3531","ARKF","53.19"
"3532","ARKG","77.95"
"3533","ARKK","122.29"
"3534","ARKO","10.24"
"3535","ARKQ","88.77"
"3536","ARKR","16.3272"
"3537","ARKW","157.71"
"3538","ARKX","20.92"
"3539","ARLO","6.94"
"3540","ARLP","11.68"
"3541","ARMK","39.26"
"3542","ARMP","3.9489"
"3543","ARMR","27.07"
"3544","ARNA","60.91"
"3545","ARNC","32.04"
"3546","AROC","8.72"
"3547","AROW","37.9"
"3548","ARQQ","21.77"
"3549","ARQT","22.05"
"3550","ARRW","9.73"
"3551","ARRY","22.46"
"3552","ARTA","9.91"
"3553","ARTL","1.15"
"3554","ARTW","3.75"
"3555","ARVL","16.7"
"3556","ARVN","91.64"
"3557","ARWR","80.73"
"3558","ARYD","10"
"3559","ARYE","9.9999"
"3560","ASAI","13.74"
"3561","ASAN","128.07"
"3562","ASAQ","9.83"
"3563","ASAX","9.9"
"3564","ASEA","15.15"
"3565","ASET","34.0072"
"3566","ASGI","21.02"
"3567","ASGN","127.75"
"3568","ASHR","38.29"
"3569","ASHS","39.78"
"3570","ASHX","29.8163"
"3571","ASIX","48.06"
"3572","ASLE","22.32"
"3573","ASLN","1.84"
"3574","ASMB","3.11"
"3575","ASML","847"
"3576","ASND","160.68"
"3577","ASPA","9.87"
"3578","ASPC","9.74"
"3579","ASPN","55.62"
"3580","ASPS","12.66"
"3581","ASPU","5"
"3582","ASPY","28.6222"
"3583","ASRT","1.52"
"3584","ASRV","3.9"
"3585","ASTC","1.02"
"3586","ASTE","64.81"
"3587","ASTI","0.0129"
"3588","ASTL","11.36"
"3589","ASTR","10.13"
"3590","ASTS","12.19"
"3591","ASUR","9.55"
"3592","ASXC","2.1"
"3593","ASYS","15.02"
"3594","ATAI","17.18"
"3595","ATAQ","9.76"
"3596","ATAX","6.65"
"3597","ATCO","13.75"
"3598","ATCV","6e-04"
"3599","ATCX","11.32"
"3600","ATEC","12.94"
"3601","ATEN","16.57"
"3602","ATER","5.96"
"3603","ATEX","62.36"
"3604","ATFV","23.0169"
"3605","ATGE","31.86"
"3606","ATHA","15.73"
"3607","ATHE","1.21"
"3608","ATHM","38.49"
"3609","ATHN","10"
"3610","ATHX","1.34"
"3611","ATIF","4"
"3612","ATIP","3.14"
"3613","ATKR","104.1"
"3614","ATLC","85.44"
"3615","ATLO","24.29"
"3616","ATMP","16.8001"
"3617","ATMR","9.92"
"3618","ATNF","5.16"
"3619","ATNI","43.76"
"3620","ATNM","8.28"
"3621","ATNX","2.43"
"3622","ATOM","28.26"
"3623","ATOS","2.74"
"3624","ATRA","18.17"
"3625","ATRC","87.14"
"3626","ATRI","781.69"
"3627","ATRO","14.55"
"3628","ATRS","3.8"
"3629","ATSG","26.59"
"3630","ATTO","24.58"
"3631","ATUS","18.06"
"3632","ATVC","9.8"
"3633","ATVI","67.83"
"3634","ATXI","1.7798"
"3635","ATXS","6.95"
"3636","AUBN","33.995"
"3637","AUDC","35.89"
"3638","AUGX","3.8"
"3639","AUGZ","33.2548"
"3640","AUID","17.33"
"3641","AUMN","0.4221"
"3642","AUPH","31.98"
"3643","AURA","18.69"
"3644","AURC","10"
"3645","AUSF","30.9531"
"3646","AUTL","5.56"
"3647","AUTO","2.8"
"3648","AUUD","2.66"
"3649","AUVI","5.6"
"3650","AVAH","8.36"
"3651","AVAL","5.83"
"3652","AVAN","9.82"
"3653","AVAV","95.14"
"3654","AVCO","1.12"
"3655","AVCT","1.86"
"3656","AVDE","65.5283"
"3657","AVDG","32.4289"
"3658","AVDL","10.42"
"3659","AVDR","32.0703"
"3660","AVDV","67.06"
"3661","AVDX","23.81"
"3662","AVEM","64.82"
"3663","AVEO","7.34"
"3664","AVES","49.776"
"3665","AVGO","558.92"
"3666","AVGR","0.845"
"3667","AVID","29.38"
"3668","AVIG","49.3331"
"3669","AVIR","10.81"
"3670","AVIV","51.9398"
"3671","AVLR","170.01"
"3672","AVLV","54.11"
"3673","AVMU","49.8981"
"3674","AVNS","35.02"
"3675","AVNT","57.87"
"3676","AVNW","32.25"
"3677","AVPT","9.07"
"3678","AVRE","53.2706"
"3679","AVRO","5.99"
"3680","AVSF","49.7847"
"3681","AVTE","18.45"
"3682","AVTR","38.18"
"3683","AVTX","2.37"
"3684","AVUS","80.4"
"3685","AVUV","83.58"
"3686","AVXL","23"
"3687","AVYA","20.31"
"3688","AWAY","28.7"
"3689","AWRE","3.44"
"3690","AWTM","49.65"
"3691","AWYX","8.2"
"3692","AXAS","1.7"
"3693","AXDX","6.19"
"3694","AXGN","13.74"
"3695","AXLA","3.15"
"3696","AXNX","68.05"
"3697","AXON","182.64"
"3698","AXSM","40.2"
"3699","AXTA","32.33"
"3700","AXTI","9.22"
"3701","AYLA","10.83"
"3702","AYRO","2.99"
"3703","AYTU","2.58"
"3704","AZAA","29.0345"
"3705","AZAJ","28.07"
"3706","AZAL","29.0701"
"3707","AZAO","30.1557"
"3708","AZBA","26.93"
"3709","AZBJ","26.5331"
"3710","AZBL","27.0243"
"3711","AZBO","27.565"
"3712","AZEK","39.04"
"3713","AZPN","161.27"
"3714","AZRE","23.35"
"3715","AZUL","15.48"
"3716","AZYO","6.18"
"3717","BABA","158.73"
"3718","BALT","25.88"
"3719","BALY","45.23"
"3720","BAMH","25.81"
"3721","BAMI","25.38"
"3722","BAMR","63.42"
"3723","BANC","21.49"
"3724","BAND","84.75"
"3725","BANF","68.1"
"3726","BANR","61.55"
"3727","BANX","22.58"
"3728","BAOS","1.68"
"3729","BAPR","33.0301"
"3730","BARK","6.83"
"3731","BASA","0.2519"
"3732","BASE","44.16"
"3733","BATL","11.19"
"3734","BATT","19.97"
"3735","BAUG","33"
"3736","BBAR","3.77"
"3737","BBAX","57.1"
"3738","BBBY","22.57"
"3739","BBCA","68.85"
"3740","BBCP","9.21"
"3741","BBDA","1e-04"
"3742","BBDC","11.4"
"3743","BBDO","3.16"
"3744","BBEU","60.86"
"3745","BBGI","2.49"
"3746","BBIG","4.62"
"3747","BBIN","61.61"
"3748","BBIO","53.41"
"3749","BBJP","58.77"
"3750","BBLG","4.245"
"3751","BBLN","9.6"
"3752","BBMC","96.9575"
"3753","BBRE","105.33"
"3754","BBSA","51.375"
"3755","BBSC","71.2891"
"3756","BBSI","82.32"
"3757","BBUS","85.79"
"3758","BBVA","6.93"
"3759","BBWI","75.31"
"3760","BCAB","30.78"
"3761","BCAC","9.93"
"3762","BCAT","20.15"
"3763","BCBP","15.27"
"3764","BCDA","2.77"
"3765","BCEL","5.82"
"3766","BCIM","24.455"
"3767","BCLI","3.02"
"3768","BCML","19.27"
"3769","BCOR","18.36"
"3770","BCOV","10.02"
"3771","BCOW","11.18"
"3772","BCPC","161.86"
"3773","BCRX","12.41"
"3774","BCSF","15.96"
"3775","BCTF","13.69"
"3776","BCTX","10.05"
"3777","BCYC","56.93"
"3778","BDCX","40.2166"
"3779","BDCZ","20.11"
"3780","BDEC","34.13"
"3781","BDRY","23.05"
"3782","BDSI","3.43"
"3783","BDSX","7.41"
"3784","BDTX","8.04"
"3785","BDVB","0.1385"
"3786","BDXB","53.08"
"3787","BEAM","89.53"
"3788","BEBE","8.25"
"3789","BECN","58.42"
"3790","BECO","25.8952"
"3791","BEDU","2.8"
"3792","BEDZ","27.53"
"3793","BEEM","33.63"
"3794","BEGI","0.0244"
"3795","BEKE","18.03"
"3796","BENE","10.4"
"3797","BEPC","41.41"
"3798","BEPH","25.24"
"3799","BERY","68.08"
"3800","BERZ","16.9447"
"3801","BEST","1.24"
"3802","BETZ","29.7"
"3803","BFAM","148.7"
"3804","BFEB","31.86"
"3805","BFIN","11.4"
"3806","BFIT","30.39"
"3807","BFLY","10.43"
"3808","BFOR","65.05"
"3809","BFRA","5.3"
"3810","BFRI","3.24"
"3811","BFST","27.87"
"3812","BFTR","53.3976"
"3813","BGCP","5.14"
"3814","BGFV","30.39"
"3815","BGIO","4.67"
"3816","BGLD","19.115"
"3817","BGMD","1e-04"
"3818","BGNE","364.99"
"3819","BGRN","55.34"
"3820","BGRY","6.69"
"3821","BGSF","13.16"
"3822","BGSX","9.71"
"3823","BHAT","0.6925"
"3824","BHIL","6.75"
"3825","BHLB","28.56"
"3826","BHSE","9.97"
"3827","BHTG","1.21"
"3828","BHVN","146.03"
"3829","BIBL","46.06"
"3830","BICK","34.72"
"3831","BIDS","28.683"
"3832","BIDU","158.23"
"3833","BIGC","58.81"
"3834","BIGY","29.6686"
"3835","BIGZ","18.98"
"3836","BIIB","278.68"
"3837","BILI","74.82"
"3838","BILL","334.46"
"3839","BILS","100.03"
"3840","BIMI","0.7112"
"3841","BIOC","3.88"
"3842","BIOL","0.6199"
"3843","BIOT","9.78"
"3844","BIOX","12.95"
"3845","BIPC","62.75"
"3846","BIPH","26.08"
"3847","BIRD","26.03"
"3848","BITE","9.75"
"3849","BITF","7.28"
"3850","BITO","39.26"
"3851","BITQ","31.72"
"3852","BIVI","6.58"
"3853","BIZD","17.59"
"3854","BJAN","37.02"
"3855","BJRI","37.5"
"3856","BJUL","33.06"
"3857","BJUN","34.18"
"3858","BKAG","49.5873"
"3859","BKCC","4.32"
"3860","BKCH","34.99"
"3861","BKEM","70.0022"
"3862","BKEP","3.36"
"3863","BKHY","56.4855"
"3864","BKIE","75.9956"
"3865","BKKT","32.61"
"3866","BKLC","88.7446"
"3867","BKLN","22.16"
"3868","BKMC","95.9674"
"3869","BKNG","2618.97"
"3870","BKSB","51.08"
"3871","BKSC","20.6034"
"3872","BKSE","102.7788"
"3873","BKSY","10.56"
"3874","BKTI","2.9604"
"3875","BKUI","49.905"
"3876","BKYI","3.14"
"3877","BLBD","21.84"
"3878","BLCM","2.05"
"3879","BLCN","51.04"
"3880","BLCT","2.7"
"3881","BLDE","10.1"
"3882","BLDG","33.34"
"3883","BLDP","17.74"
"3884","BLDR","67.24"
"3885","BLES","40.71"
"3886","BLFS","53.82"
"3887","BLFY","14.4"
"3888","BLHY","24.573"
"3889","BLIN","3.48"
"3890","BLKB","84.12"
"3891","BLKC","28.9195"
"3892","BLMN","22.05"
"3893","BLND","15.53"
"3894","BLNG","9.77"
"3895","BLNK","31.44"
"3896","BLOK","59.91"
"3897","BLPH","3.42"
"3898","BLRX","2.75"
"3899","BLSA","9.9529"
"3900","BLTS","9.74"
"3901","BLUA","9.77"
"3902","BLUE","13.14"
"3903","BMAQ","9.76"
"3904","BMAR","34.2301"
"3905","BMAY","32.76"
"3906","BMBL","52"
"3907","BMEA","10.97"
"3908","BMED","30.0195"
"3909","BMEZ","27.7"
"3910","BMRA","4.93"
"3911","BMRC","39.16"
"3912","BMRN","83.92"
"3913","BMTC","49.09"
"3914","BMTX","9.77"
"3915","BMXI","0.2501"
"3916","BNDC","26.375"
"3917","BNDD","25.9733"
"3918","BNDW","80.18"
"3919","BNDX","57.22"
"3920","BNED","10.56"
"3921","BNFT","11.2"
"3922","BNGO","5.52"
"3923","BNIX","9.81"
"3924","BNKD","9.4"
"3925","BNKU","65.14"
"3926","BNNR","9.8"
"3927","BNOV","32.6296"
"3928","BNSO","5.63"
"3929","BNTC","3.61"
"3930","BNTX","216.64"
"3931","BOAC","9.82"
"3932","BOAS","9.74"
"3933","BOAT","27.03"
"3934","BOCT","34.2736"
"3935","BODY","5"
"3936","BOIL","68.4"
"3937","BOKF","109.31"
"3938","BOLT","11.88"
"3939","BOMN","35.84"
"3940","BOND","110.45"
"3941","BOOM","43.36"
"3942","BOOT","117.96"
"3943","BORR","1.24"
"3944","BOSC","3.49"
"3945","BOSS","37.2111"
"3946","BOTJ","15.89"
"3947","BOTZ","39.75"
"3948","BOUT","37.8003"
"3949","BOXL","2.34"
"3950","BPMC","114.5"
"3951","BPMP","13.08"
"3952","BPOP","82.89"
"3953","BPRN","30.27"
"3954","BPTH","4.68"
"3955","BPTS","6.3"
"3956","BRAG","8.88"
"3957","BRBR","26.25"
"3958","BRBS","18.14"
"3959","BRCN","1.518"
"3960","BRDG","18.66"
"3961","BRDS","8.4"
"3962","BREZ","10.15"
"3963","BRFS","4.32"
"3964","BRID","12.5"
"3965","BRIV","9.8"
"3966","BRKL","16.74"
"3967","BRKR","81.65"
"3968","BRKS","122.9"
"3969","BRLI","10.15"
"3970","BRLT","13.9"
"3971","BRMK","10.44"
"3972","BROG","9.06"
"3973","BROS","67.98"
"3974","BRPM","10.36"
"3975","BRQS","0.6125"
"3976","BRSP","9.89"
"3977","BRTX","7.02"
"3978","BRZU","70.15"
"3979","BSAC","18.69"
"3980","BSAE","24.895"
"3981","BSAQ","9.72"
"3982","BSBE","25.575"
"3983","BSBK","10.17"
"3984","BSBR","6.18"
"3985","BSCE","26.045"
"3986","BSCL","21.08"
"3987","BSCM","21.52"
"3988","BSCN","21.63"
"3989","BSCO","22.04"
"3990","BSCP","22.15"
"3991","BSCQ","21.38"
"3992","BSCR","21.79"
"3993","BSCS","23.01"
"3994","BSCT","21.21"
"3995","BSCU","19.6207"
"3996","BSCV","19.8307"
"3997","BSDE","26.055"
"3998","BSEA","28.3058"
"3999","BSEP","33.06"
"4000","BSET","17.98"
"4001","BSFC","4.27"
"4002","BSGA","9.95"
"4003","BSGM","3.4"
"4004","BSIG","30.29"
"4005","BSJL","22.99"
"4006","BSJM","23.27"
"4007","BSJN","25.38"
"4008","BSJO","25.11"
"4009","BSJP","24.62"
"4010","BSJQ","25.75"
"4011","BSJR","25.64"
"4012","BSJS","25.515"
"4013","BSJT","24.765"
"4014","BSKY","9.74"
"4015","BSML","25.245"
"4016","BSMM","25.41"
"4017","BSMN","25.61"
"4018","BSMO","25.74"
"4019","BSMP","25.93"
"4020","BSMQ","25.795"
"4021","BSMR","25.78"
"4022","BSMS","26.135"
"4023","BSMT","26.035"
"4024","BSMU","25.265"
"4025","BSMV","24.6"
"4026","BSMX","6.4"
"4027","BSPM","0.03"
"4028","BSQR","2.31"
"4029","BSRR","26.34"
"4030","BSTG","2.6"
"4031","BSTZ","43.02"
"4032","BSVN","25.84"
"4033","BTAI","34.24"
"4034","BTAL","16.23"
"4035","BTAQ","9.98"
"4036","BTBT","11.14"
"4037","BTCM","8.23"
"4038","BTCR","25.4593"
"4039","BTCS","6.98"
"4040","BTCY","4.24"
"4041","BTEC","56.85"
"4042","BTEK","38.23"
"4043","BTNB","10.01"
"4044","BTRS","8.36"
"4045","BTTR","3.84"
"4046","BTTX","10.25"
"4047","BTWN","9.91"
"4048","BTZI","0.0967"
"4049","BUDX","17.675"
"4050","BUFD","21.21"
"4051","BUFF","35.765"
"4052","BUFG","20.2499"
"4053","BUFR","23.81"
"4054","BUFT","20.1"
"4055","BULZ","33.04"
"4056","BURL","297.88"
"4057","BUSE","27.12"
"4058","BUYZ","51.52"
"4059","BUZZ","26.74"
"4060","BVXV","2.37"
"4061","BWAC","10.1"
"4062","BWAY","8.5"
"4063","BWEN","3.13"
"4064","BWFG","30.7"
"4065","BWMN","17.21"
"4066","BWMX","25.25"
"4067","BWSN","26.2"
"4068","BWXT","55.08"
"4069","BXMT","33.7"
"4070","BXMX","15.03"
"4071","BXRX","0.5308"
"4072","BXSL","29.89"
"4073","BYFC","2.81"
"4074","BYLD","25.17"
"4075","BYND","99.77"
"4076","BYRN","15.13"
"4077","BYSI","15.18"
"4078","BYTE","14.97"
"4079","BYTS","9.75"
"4080","BZUN","16.82"
"4081","CAAP","5.76"
"4082","CAAS","3.73"
"4083","CABA","12.95"
"4084","CABO","1767.01"
"4085","CACC","685.9"
"4086","CACG","52.9115"
"4087","CACH","1e-04"
"4088","CACI","286.88"
"4089","CADE","31.76"
"4090","CADL","10.82"
"4091","CAKE","46.6"
"4092","CALA","0.8628"
"4093","CALB","19.55"
"4094","CALF","46.91"
"4095","CALI","0.0304"
"4096","CALM","36.85"
"4097","CALT","17.73"
"4098","CALX","71.18"
"4099","CAMP","10.32"
"4100","CAMT","42.87"
"4101","CANE","9.66"
"4102","CANF","1.49"
"4103","CANG","4.32"
"4104","CANO","10.91"
"4105","CAPE","22.4301"
"4106","CAPL","20.35"
"4107","CAPR","3.73"
"4108","CARA","17.89"
"4109","CARE","16.11"
"4110","CARG","36.53"
"4111","CARR","52.79"
"4112","CARS","13.67"
"4113","CARV","15.11"
"4114","CARZ","66.29"
"4115","CASA","5.7"
"4116","CASH","62.05"
"4117","CASI","1.1"
"4118","CASS","45.9"
"4119","CASY","201.51"
"4120","CATC","95.98"
"4121","CATH","58.33"
"4122","CATO","19.37"
"4123","CATY","44.87"
"4124","CAWW","3.4"
"4125","CBAH","10.245"
"4126","CBAN","18.84"
"4127","CBAT","2.15"
"4128","CBAY","4.39"
"4129","CBFV","24.05"
"4130","CBGI","1e-04"
"4131","CBIO","3.09"
"4132","CBLS","26.8978"
"4133","CBMB","14.25"
"4134","CBNK","27.6"
"4135","CBOE","133.27"
"4136","CBON","24.55"
"4137","CBRE","106.68"
"4138","CBRI","0.0035"
"4139","CBRL","145.99"
"4140","CBSE","30.6396"
"4141","CBSH","73.99"
"4142","CBTG","20.7493"
"4143","CBTX","29.44"
"4144","CCAC","10.05"
"4145","CCAI","9.73"
"4146","CCAP","19.8"
"4147","CCBG","28"
"4148","CCCC","45.15"
"4149","CCCS","12.25"
"4150","CCEL","12.25"
"4151","CCEP","55.1"
"4152","CCLP","1.66"
"4153","CCMP","141.71"
"4154","CCNC","1.77"
"4155","CCNE","27.42"
"4156","CCOI","75.41"
"4157","CCOR","29.8099"
"4158","CCRN","23.45"
"4159","CCRV","28.2749"
"4160","CCSI","65"
"4161","CCUR","8550.8551"
"4162","CCVI","9.9"
"4163","CCXI","40.15"
"4164","CDAK","16.78"
"4165","CDAY","123.47"
"4166","CDEV","7.65"
"4167","CDLX","89.85"
"4168","CDMO","34.18"
"4169","CDNA","47.04"
"4170","CDNS","178"
"4171","CDOR","7.28"
"4172","CDRE","15.3"
"4173","CDTI","0.325"
"4174","CDTX","1.53"
"4175","CDXC","6.23"
"4176","CDXS","40.17"
"4177","CDZI","6.24"
"4178","CECE","7.51"
"4179","CEFA","33.46"
"4180","CEFD","32.8786"
"4181","CEFS","21.75"
"4182","CEIX","23.92"
"4183","CELC","18.94"
"4184","CELH","108.07"
"4185","CELP","1.7"
"4186","CELU","7.29"
"4187","CEMB","51.45"
"4188","CEMI","2.14"
"4189","CENQ","9.91"
"4190","CENT","55.74"
"4191","CENX","13.14"
"4192","CEPU","3.76"
"4193","CEQP","28.79"
"4194","CERE","44.61"
"4195","CERN","75.53"
"4196","CERS","7.9"
"4197","CERT","42.9"
"4198","CETX","1.43"
"4199","CEVA","48.29"
"4200","CFBK","22.5"
"4201","CFCV","36.9561"
"4202","CFFE","9.91"
"4203","CFFI","52.9079"
"4204","CFFN","12.43"
"4205","CFIV","9.78"
"4206","CFLT","93.6"
"4207","CFMS","1.17"
"4208","CFNB","18.06"
"4209","CFRX","4.01"
"4210","CFVI","9.75"
"4211","CFXA","212.32"
"4212","CGAU","8.09"
"4213","CGBD","14.25"
"4214","CGEM","23.15"
"4215","CGEN","6.72"
"4216","CGIP","1e-04"
"4217","CGNT","20.97"
"4218","CGNX","78.96"
"4219","CGRN","6.24"
"4220","CGTX","12.02"
"4221","CHAA","9.72"
"4222","CHAD","16.925"
"4223","CHAU","38.34"
"4224","CHCI","4.52"
"4225","CHCO","82.03"
"4226","CHCT","47.73"
"4227","CHDN","241.99"
"4228","CHEF","36.66"
"4229","CHEK","1.08"
"4230","CHGG","30.64"
"4231","CHGS","1e-04"
"4232","CHGX","35.06"
"4233","CHIC","20.6706"
"4234","CHIE","11.3849"
"4235","CHIH","23.31"
"4236","CHII","16.2"
"4237","CHIK","28.4116"
"4238","CHIM","23.84"
"4239","CHIQ","29.73"
"4240","CHIR","11.25"
"4241","CHIS","28.9646"
"4242","CHIT","1e-04"
"4243","CHIU","18.8054"
"4244","CHIX","14.06"
"4245","CHKP","116.64"
"4246","CHKR","0.86"
"4247","CHLD","9.955"
"4248","CHME","1e-04"
"4249","CHMG","47.695"
"4250","CHMI","9.16"
"4251","CHNA","31.6929"
"4252","CHNG","21.45"
"4253","CHNR","1.26"
"4254","CHPM","10.04"
"4255","CHPT","24.69"
"4256","CHRA","4.1"
"4257","CHRB","24.48"
"4258","CHRS","17.81"
"4259","CHRW","93.82"
"4260","CHTR","689.32"
"4261","CHUY","34.71"
"4262","CHWA","9.77"
"4263","CHWY","74.4"
"4264","CIAN","17.62"
"4265","CIBR","54.88"
"4266","CIDM","2.4"
"4267","CIEN","60.5"
"4268","CIFR","8.87"
"4269","CIGI","146.55"
"4270","CIIG","9.83"
"4271","CINF","126.09"
"4272","CINR","18.8"
"4273","CION","12.9"
"4274","CIVB","25.25"
"4275","CIVI","58.43"
"4276","CIXX","23.83"
"4277","CIZN","18.2343"
"4278","CJJD","0.6565"
"4279","CKPT","4.25"
"4280","CLAA","9.73"
"4281","CLAQ","9.94"
"4282","CLAR","29.7"
"4283","CLAS","9.7498"
"4284","CLAY","9.84"
"4285","CLBK","19.6"
"4286","CLBR","9.7"
"4287","CLBS","1.13"
"4288","CLBT","10.45"
"4289","CLDL","32.2212"
"4290","CLDS","15.29"
"4291","CLDT","13.91"
"4292","CLDX","45.87"
"4293","CLEU","2.38"
"4294","CLFD","63.43"
"4295","CLGN","22"
"4296","CLIM","9.92"
"4297","CLIR","1.53"
"4298","CLIX","68.07"
"4299","CLLS","12.23"
"4300","CLMA","21.72"
"4301","CLMT","11.46"
"4302","CLNE","8.6"
"4303","CLNN","5.05"
"4304","CLNR","26.449"
"4305","CLOE","10.1"
"4306","CLOU","31.54"
"4307","CLOV","7.87"
"4308","CLPR","9.79"
"4309","CLPS","3.22"
"4310","CLPT","18.34"
"4311","CLRB","0.9365"
"4312","CLRD","4.15"
"4313","CLRG","35.6399"
"4314","CLRM","9.77"
"4315","CLRO","1.5"
"4316","CLSA","27.38"
"4317","CLSC","25.9209"
"4318","CLSD","5.27"
"4319","CLSK","20.48"
"4320","CLSM","27.29"
"4321","CLSN","0.8907"
"4322","CLST","13.8"
"4323","CLTL","105.665"
"4324","CLVR","6.37"
"4325","CLVS","4.42"
"4326","CLVT","23.36"
"4327","CLWT","3.23"
"4328","CLXT","3.62"
"4329","CMAX","9.39"
"4330","CMBM","29.47"
"4331","CMBS","53.77"
"4332","CMCL","12.81"
"4333","CMCM","1.67"
"4334","CMCO","53.25"
"4335","CMCT","8.08"
"4336","CMDY","59.6"
"4337","CMLS","12.89"
"4338","CMLT","9.97"
"4339","CMMB","9.76"
"4340","CMPI","4.37"
"4341","CMPR","92.42"
"4342","CMPS","48.96"
"4343","CMPX","3.64"
"4344","CMRE","13.19"
"4345","CMRX","5.71"
"4346","CMSA","27"
"4347","CMSC","27.45"
"4348","CMSD","27.72"
"4349","CMTG","17.04"
"4350","CMTL","27"
"4351","CNBS","17.67"
"4352","CNCE","3.67"
"4353","CNCR","29.592"
"4354","CNDA","9.85"
"4355","CNDT","6.21"
"4356","CNET","1.53"
"4357","CNEY","11.58"
